pcap_file,source,src_ip,window_start,label,n_packets,duration_sec,query_rate,unique_qnames,unique_subdomains,unique_qname_ratio,iat_mean,iat_std,iat_min,iat_max,payload_mean,payload_std,payload_max,entropy_mean,entropy_std,subdomain_entropy_mean,txt_frac,null_frac,aaaa_frac,a_frac,any_frac,tunnel_type_frac,top_base_frac,tcp_frac,avg_qname_len,avg_subdomain_len,avg_label_count,avg_max_label_len,avg_b64_ratio,avg_hex_ratio,avg_numeric_ratio,avg_consonant_ratio,avg_unique_char_ratio,n_responses,avg_answer_count,avg_rdata_len,nxdomain_frac
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223830.596721,0,66,9.914664030075073,6.656806503961814,65,5,0.9848484848484849,0.15253329277038574,0.1358950717417817,0.014627933502197266,0.5673789978027344,33.0,4.505888403304093,45.0,3.344969422141991,0.3548638986413521,0.12897200036104867,0.0,0.0,0.0,1.0,0.0,0.0,0.030303030303030304,0.0,15.0,0.5151515151515151,2.0757575757575757,11.030303030303031,0.07575757575757576,0.020580808080808078,0.007575757575757576,0.057828282828282826,0.04696969696969697,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223835.596721,0,65,9.858114957809448,6.593552649587231,64,6,0.9846153846153847,0.15403304621577263,0.13755465362168667,0.008404970169067383,0.6398007869720459,31.784615384615385,4.15282038616689,43.0,3.263133175361552,0.33711904397248693,0.21720100183084676,0.0,0.0,0.0,1.0,0.0,0.0,0.03076923076923077,0.0,13.784615384615385,0.6461538461538462,2.0923076923076924,9.784615384615385,0.09230769230769231,0.04423076923076923,0.015384615384615385,0.041025641025641026,0.07794871794871794,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223840.596721,0,76,9.74278712272644,7.800642572054064,75,9,0.9868421052631579,0.1299038283030192,0.12189496555097078,5.0067901611328125e-06,0.6398007869720459,32.53947368421053,5.625226988341013,50.0,3.258495763176377,0.33976959097624787,0.27144475264506773,0.0,0.0,0.0,1.0,0.0,0.0,0.02631578947368421,0.0,14.539473684210526,0.8947368421052632,2.1184210526315788,10.355263157894736,0.11842105263157894,0.05369152046783626,0.017543859649122806,0.056798245614035084,0.0918859649122807,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223845.596721,0,73,9.812843084335327,7.439230340545556,73,6,1.0,0.1362894872824351,0.14314130357452848,5.0067901611328125e-06,0.6777231693267822,33.89041095890411,6.225360514037955,50.0,3.305355894709618,0.354588672293451,0.13945249200102192,0.0,0.0,0.0,1.0,0.0,0.0,0.0273972602739726,0.0,15.89041095890411,0.5068493150684932,2.0684931506849313,11.67123287671233,0.0684931506849315,0.029642313546423132,0.0045662100456621,0.038584474885844745,0.0473744292237443,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223850.596721,0,72,9.860815048217773,7.301627669511269,72,3,1.0,0.13888471898898272,0.14605385530610818,0.0007529258728027344,0.6777231693267822,33.65277777777778,6.238678016620327,52.0,3.3135579779208757,0.402126081046886,0.07718548502857783,0.0,0.0,0.0,1.0,0.0,0.0,0.013888888888888888,0.0,15.652777777777779,0.20833333333333334,2.0277777777777777,11.597222222222221,0.027777777777777776,0.012648809523809524,0.0,0.012896825396825398,0.026041666666666668,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223855.596721,0,76,9.916447877883911,7.664034635779054,76,4,1.0,0.13221930503845214,0.14351662699039358,0.0,0.5860550403594971,33.18421052631579,6.359225636232825,52.0,3.2768809683524993,0.4242459155565186,0.08220120253230806,0.0,0.0,0.0,1.0,0.0,0.0,0.013157894736842105,0.0,15.18421052631579,0.2236842105263158,2.039473684210526,11.06578947368421,0.039473684210526314,0.015664160401002505,0.0,0.023809523809523808,0.03320802005012531,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223860.596721,0,73,9.601317882537842,7.60312291427898,73,4,1.0,0.13335163725747,0.15851327083006608,0.0,0.5860550403594971,32.6986301369863,5.858338937768682,50.0,3.2655265856744586,0.4058421833493512,0.09394838773222326,0.0,0.0,0.0,1.0,0.0,0.0,0.0136986301369863,0.0,14.698630136986301,0.2876712328767123,2.0547945205479454,10.575342465753424,0.0547945205479452,0.020384866275277233,0.0,0.03661121983039791,0.04028049575994782,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223865.596721,0,66,9.488801002502441,6.955567935568898,66,7,1.0,0.14598155388465295,0.16358875880924478,0.0,0.7202610969543457,32.71212121212121,6.0647145165395715,49.0,3.23670183855718,0.40595769096720663,0.23637091160446366,0.0,0.0,0.0,1.0,0.0,0.0,0.015151515151515152,0.0,14.712121212121213,0.9393939393939394,2.090909090909091,10.454545454545455,0.09090909090909091,0.03523875114784206,0.0027548209366391185,0.05269742883379247,0.06727119681665136,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223870.596721,0,68,9.778366088867188,6.954127037380917,68,7,1.0,0.14594576252040578,0.17228158550841702,0.0,0.7449979782104492,33.85294117647059,7.036176907037516,53.0,3.2613789222431637,0.45413474760477385,0.21623272012034458,0.0,0.0,0.0,1.0,0.0,0.0,0.029411764705882353,0.0,15.852941176470589,0.8970588235294118,2.088235294117647,11.352941176470589,0.08823529411764706,0.029825566590272475,0.0026737967914438505,0.05316080977845684,0.061966301672184025,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223875.596721,0,65,8.923517942428589,7.2841227438950895,65,7,1.0,0.1394299678504467,0.20236967243296267,0.0,1.1218640804290771,34.23076923076923,7.157071233336528,53.0,3.297712355322891,0.4271048437458523,0.21901987817106122,0.0,0.0,0.0,1.0,0.0,0.0,0.03076923076923077,0.0,16.23076923076923,0.8461538461538461,2.1076923076923078,11.830769230769231,0.1076923076923077,0.020129870129870126,0.0,0.07339410589410589,0.0742998667998668,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223880.596721,0,67,8.87177586555481,7.552039300286139,67,7,1.0,0.13442084644780014,0.18959917416527264,0.0,1.1198241710662842,34.53731343283582,6.903013311761529,53.0,3.3169620449823194,0.4232494287161194,0.21845641103974658,0.0,0.0,0.0,1.0,0.0,0.0,0.029850746268656716,0.0,16.53731343283582,0.8656716417910447,2.1044776119402986,12.17910447761194,0.1044776119402985,0.021234735413839894,0.0,0.07525440976933515,0.07122908186341022,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223885.596721,0,75,9.800943851470947,7.652324218625519,75,3,1.0,0.13244518718203982,0.14534442338638848,0.0,0.5664889812469482,34.64,6.759960552153146,53.0,3.3606129330023706,0.4332089378081703,0.03895904126516483,0.0,0.0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,16.64,0.25333333333333335,2.0533333333333332,12.386666666666667,0.05333333333333334,0.005333333333333334,0.0,0.04933333333333333,0.023999999999999997,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223890.596721,0,72,9.677146911621094,7.440209460242525,70,5,0.9722222222222222,0.13629784382564922,0.13237811930355495,0.0,0.5664889812469482,34.166666666666664,6.559556218051475,53.0,3.363244912534308,0.3885641745670822,0.09742595758950189,0.0,0.0,0.0,1.0,0.0,0.0,0.027777777777777776,0.0,16.166666666666668,0.5555555555555556,2.0833333333333335,11.805555555555555,0.06746031746031747,0.017778822055137845,0.0,0.0537280701754386,0.034674359509885816,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223895.596721,0,76,9.468196153640747,8.026872148268305,74,6,0.9736842105263158,0.12624261538187662,0.11637918175751587,0.0,0.6030080318450928,33.28947368421053,5.737264590913476,53.0,3.3082018045800288,0.3343577456721513,0.17324687020395654,0.0,0.0,0.0,1.0,0.0,0.0,0.02631578947368421,0.0,15.289473684210526,0.7368421052631579,2.1052631578947367,10.894736842105264,0.07518796992481203,0.032820538187574196,0.0,0.05090027700831025,0.05493585938530537,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223900.596721,0,83,9.914489030838013,8.3715862453261,81,7,0.9759036144578314,0.12090840281509771,0.10844644000635097,0.0,0.6030080318450928,32.59036144578313,5.538553037470618,47.0,3.247373009134257,0.3863282407379982,0.12602848221194965,0.0,0.0,0.0,1.0,0.0,0.0,0.024096385542168676,0.0,14.590361445783133,0.5783132530120482,2.0963855421686746,10.385542168674698,0.08127749091604514,0.023331420921782368,0.0006693440428380187,0.06746987951807229,0.05569898642187798,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223905.596721,0,80,9.675985097885132,8.267892022434543,78,4,0.975,0.12248082402386243,0.10458743259357993,0.0,0.5822150707244873,32.1375,5.949251528553823,47.0,3.1690363406387263,0.49958333771438135,0.0952067708633815,0.0,0.0,0.0,1.0,0.0,0.0,0.025,0.0,14.1375,0.55,2.0625,10.0875,0.05972222222222222,0.011805555555555555,0.0013888888888888887,0.052500000000000005,0.03611111111111111,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223910.596721,0,71,9.981311082839966,7.113293976185591,71,6,1.0,0.14259015832628522,0.1384444958251761,0.00741887092590332,0.6752750873565674,31.464788732394368,5.341390297242721,43.0,3.1457799337362298,0.48576113699384593,0.138449457336318,0.0,0.0,0.0,1.0,0.0,0.0,0.028169014084507043,0.0,13.464788732394366,0.5070422535211268,2.0704225352112675,9.267605633802816,0.06885758998435056,0.016208361278783813,0.0027945450480661746,0.0460093896713615,0.053543483120947914,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223915.596721,0,65,9.599776983261108,6.7709906296093,65,10,1.0,0.14999651536345482,0.14637145040200558,0.0002090930938720703,0.6752750873565674,31.384615384615383,5.851212386380496,53.0,3.139210135537688,0.4265295526915774,0.3102327290149912,0.0,0.0,0.0,1.0,0.0,0.0,0.03076923076923077,0.0,13.384615384615385,1.2153846153846153,2.1538461538461537,8.830769230769231,0.1334621518832045,0.03614928930718404,0.004289570079043763,0.08541497975708502,0.10869043237464289,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223920.596721,0,63,9.854875802993774,6.392774628459699,63,9,1.0,0.15894960972570604,0.13940574584038148,0.0,0.5817389488220215,31.523809523809526,5.571632067915716,53.0,3.1523729177697493,0.39786859200244945,0.27611295106379263,0.0,0.0,0.0,1.0,0.0,0.0,0.031746031746031744,0.0,13.523809523809524,1.1746031746031746,2.142857142857143,9.26984126984127,0.12182602972076656,0.03843067264119896,0.006126427179058758,0.0775445558340295,0.09192172350067086,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223925.596721,0,74,9.874943017959595,7.493714127303411,74,5,1.0,0.13527319202684376,0.11694308039003153,0.0,0.5103659629821777,32.5,4.81060203008853,44.0,3.275563356601184,0.34540425738504815,0.08448147523497057,0.0,0.0,0.0,1.0,0.0,0.0,0.02702702702702703,0.0,14.5,0.32432432432432434,2.0675675675675675,10.594594594594595,0.06756756756756757,0.02027027027027027,0.005067567567567568,0.048262548262548256,0.04054054054054054,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223930.596721,0,81,9.925657987594604,8.160668048530013,81,6,1.0,0.12407072484493256,0.1247534277728626,1.9073486328125e-06,0.6432590484619141,32.79012345679013,4.755026059262409,44.0,3.2941670909511647,0.3498858768547148,0.11659081715771265,0.0,0.0,0.0,1.0,0.0,0.0,0.024691358024691357,0.0,14.790123456790123,0.48148148148148145,2.0987654320987654,10.617283950617283,0.09876543209876543,0.02345679012345679,0.007716049382716049,0.0835978835978836,0.05843621399176955,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223935.596721,0,74,9.731518030166626,7.6041579299969655,74,6,1.0,0.1333084661666661,0.14077382809497319,9.5367431640625e-07,0.6432590484619141,32.04054054054054,4.825157018000188,43.0,3.2005451518820465,0.3724115448554369,0.14058497038394624,0.0,0.0,0.0,1.0,0.0,0.0,0.02702702702702703,0.0,14.04054054054054,0.527027027027027,2.0945945945945947,9.77027027027027,0.0945945945945946,0.02506142506142506,0.01167076167076167,0.07992277992277992,0.06283783783783785,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223940.596721,0,72,9.70386004447937,7.419727785641506,72,5,1.0,0.13667408513351226,0.13432161073013768,9.5367431640625e-07,0.42972683906555176,31.944444444444443,5.374551373755375,48.0,3.2453283413003557,0.3662592645618578,0.17087323462754542,0.0,0.0,0.0,1.0,0.0,0.0,0.013888888888888888,0.0,13.944444444444445,0.5972222222222222,2.0555555555555554,9.847222222222221,0.05392156862745098,0.02274377764573843,0.008182313329372153,0.03212081128747795,0.04920116194625998,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223945.596721,0,75,9.768018007278442,7.678118523544414,75,7,1.0,0.13200024334160057,0.129464867123758,0.0,0.594102144241333,32.77333333333333,5.996828791582728,54.0,3.3347289336697776,0.3458315184777511,0.20253071452786403,0.0,0.0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,14.773333333333333,0.72,2.0933333333333333,10.426666666666666,0.0774057315233786,0.027568292274174625,0.003006535947712418,0.04575661375661375,0.06535277358806771,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223950.596721,0,68,9.887880086898804,6.877106053308466,67,8,0.9852941176470589,0.14758029980445975,0.14735828404217832,0.0,0.6449689865112305,33.11764705882353,6.236820013070164,54.0,3.2720952348783654,0.36934658805937026,0.2680089068822388,0.0,0.0,0.0,1.0,0.0,0.0,0.029411764705882353,0.0,15.117647058823529,0.9558823529411765,2.1323529411764706,10.735294117647058,0.1131296141938557,0.03828639755497341,0.0007739938080495355,0.06310399159663865,0.09017970548543305,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223955.596721,0,70,9.881503105163574,7.0839425191721626,69,7,0.9857142857142858,0.14321018992990686,0.13143137177695544,9.5367431640625e-07,0.6449689865112305,32.4,5.703131971620006,48.0,3.187794747412119,0.37930666757748915,0.2541915039305783,0.0,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0,14.4,0.9428571428571428,2.1,10.085714285714285,0.09552005012531328,0.03721747550694919,0.005838459785828206,0.05082482993197279,0.07489917976760083,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223960.596721,0,77,9.886421203613281,7.78846039574544,77,8,1.0,0.1300844895212274,0.11133072844935692,0.0015399456024169922,0.4272780418395996,31.818181818181817,4.858323351231777,48.0,3.178922583389613,0.37947471068777516,0.20378850562227405,0.0,0.0,0.0,1.0,0.0,0.0,0.025974025974025976,0.0,13.818181818181818,0.7142857142857143,2.090909090909091,9.35064935064935,0.08864620228256591,0.026564344746162927,0.008166076347894529,0.056929217968179006,0.07064147973238882,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223965.596721,0,75,9.793571949005127,7.658084342518035,74,8,0.9866666666666667,0.13234556687844767,0.10898850193352419,0.010151147842407227,0.4272780418395996,31.85333333333333,4.396038620798906,44.0,3.2135680741532835,0.36549249887470664,0.2105903514748176,0.0,0.0,0.0,1.0,0.0,0.0,0.02666666666666667,0.0,13.853333333333333,0.7066666666666667,2.0933333333333333,9.533333333333333,0.09212121212121212,0.023212121212121208,0.003636363636363636,0.05772005772005772,0.0745050505050505,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223970.596721,0,76,9.468461990356445,8.02664678565594,75,10,0.9868421052631579,0.12624615987141927,0.09819630780307911,0.008965015411376953,0.4062211513519287,32.03947368421053,4.130887471468941,44.0,3.258652207889731,0.3446624011312273,0.2509561384462694,0.0,0.0,0.0,1.0,0.0,0.0,0.02631578947368421,0.0,14.039473684210526,0.8026315789473685,2.1184210526315788,9.763157894736842,0.11722488038277513,0.04084928229665072,0.020933014354066984,0.06876329080276448,0.09236443381180223,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223975.596721,0,81,9.863610982894897,8.212002697639551,81,10,1.0,0.12329513728618621,0.09330760598076482,0.008965015411376953,0.41662001609802246,31.580246913580247,4.002666387626956,43.0,3.2077588521493086,0.3794213485607349,0.22348582498658529,0.0,0.0,0.0,1.0,0.0,0.0,0.024691358024691357,0.0,13.580246913580247,0.7037037037037037,2.123456790123457,9.283950617283951,0.12233445566778901,0.037729143284698834,0.019640852974186305,0.079320987654321,0.092748472378102,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223980.596721,0,86,9.919764995574951,8.669560220263607,84,7,0.9767441860465116,0.11670311759499942,0.09146568006850599,0.009589195251464844,0.34439897537231445,31.74418604651163,4.730372045232481,48.0,3.1750071969686604,0.373683277306901,0.141908118113877,0.0,0.0,0.0,1.0,0.0,0.0,0.023255813953488372,0.0,13.744186046511627,0.5348837209302325,2.0813953488372094,9.55813953488372,0.08139534883720931,0.02205326972768833,0.005813953488372093,0.06207513416815742,0.054238719936394356,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223985.596721,0,79,9.762094974517822,8.092525242400853,77,8,0.9746835443037974,0.12515506377586952,0.11644513816359879,0.008481025695800781,0.49024200439453125,32.12658227848101,4.747729873538616,48.0,3.224206626536044,0.32825744790161565,0.19765245508132387,0.0,0.0,0.0,1.0,0.0,0.0,0.02531645569620253,0.0,14.126582278481013,0.8227848101265823,2.1012658227848102,9.835443037974683,0.10126582278481013,0.027360280366609483,0.006329113924050633,0.07329678057526158,0.0639371879878209,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223990.596721,0,72,9.879838228225708,7.287568716894899,72,8,1.0,0.13915265110177052,0.12092497687015226,0.008481025695800781,0.49024200439453125,31.125,3.8977824892281165,42.0,3.235568977071202,0.3493676425830569,0.2132960215409678,0.0,0.0,0.0,1.0,0.0,0.0,0.041666666666666664,0.0,13.125,0.8888888888888888,2.138888888888889,8.722222222222221,0.12373737373737376,0.02105203823953824,0.003472222222222222,0.09214616402116402,0.07659632034632034,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691223995.596721,0,73,9.693871974945068,7.530530647472643,73,12,1.0,0.13463711076312596,0.10747086241022048,0.0005471706390380859,0.4003291130065918,30.794520547945204,3.459982200087198,39.0,3.232298453535349,0.3428234052366162,0.3532588910466303,0.0,0.0,0.0,1.0,0.0,0.0,0.0547945205479452,0.0,12.794520547945206,1.4109589041095891,2.2054794520547945,8.178082191780822,0.1759236197592362,0.037966751665381805,0.003424657534246575,0.11784874182134457,0.11484215936270731,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691224000.596721,0,72,9.822638034820557,7.330006434601896,71,13,0.9861111111111112,0.13834701457493742,0.12737105288983436,1.9073486328125e-06,0.5265381336212158,31.88888888888889,4.131705175145122,44.0,3.2781193037014056,0.32904800953309693,0.4104759936235733,0.0,0.0,0.0,1.0,0.0,0.0,0.05555555555555555,0.0,13.88888888888889,1.6527777777777777,2.1805555555555554,9.305555555555555,0.16574074074074074,0.04087401795735129,0.0,0.10375581208914543,0.11889730639730639,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691224005.596721,0,63,9.848747968673706,6.396752176051874,62,11,0.9841269841269841,0.15885077368828557,0.17268569901727998,1.9073486328125e-06,0.938636064529419,32.34920634920635,4.328417468638721,44.0,3.2471904728430143,0.354984306371847,0.37128339188303017,0.0,0.0,0.0,1.0,0.0,0.0,0.047619047619047616,0.0,14.34920634920635,1.3968253968253967,2.1746031746031744,9.73015873015873,0.1746031746031746,0.04277697611030945,0.007936507936507936,0.12620650953984286,0.13092031425364759,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691224010.596721,0,63,9.850048780441284,6.395907411656248,63,8,1.0,0.1588717545232465,0.16709630762521513,0.0,0.938636064529419,31.6984126984127,4.169560597438507,44.0,3.207664038261948,0.3062312352342874,0.22714261253056353,0.0,0.0,0.0,1.0,0.0,0.0,0.031746031746031744,0.0,13.698412698412698,0.8412698412698413,2.142857142857143,9.285714285714286,0.14285714285714285,0.03395863395863395,0.007936507936507936,0.10812890812890812,0.09344236010902678,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691224015.596721,0,79,9.879924058914185,7.996012877115393,77,10,0.9746835443037974,0.12666569306300238,0.12189684259651046,0.0,0.5195980072021484,32.29113924050633,4.682723157574608,50.0,3.2803305049489113,0.2711418939120969,0.211929390349638,0.0,0.0,0.0,1.0,0.0,0.0,0.02531645569620253,0.0,14.291139240506329,0.8354430379746836,2.189873417721519,9.822784810126583,0.17405063291139242,0.032355197545070956,0.0,0.14572305331799,0.11152665899501342,0,0.0,0.0,0.0
normal_00003_20230805162300.pcap,normal,192.168.68.62,1691224020.596721,0,90,9.925997972488403,9.067098366275145,88,15,0.9777777777777777,0.11152806710661127,0.09926532428575151,0.0005519390106201172,0.4456498622894287,32.86666666666667,4.910759162854107,50.0,3.2974893587201484,0.30032652674863375,0.32656994112945564,0.0,0.0,0.0,1.0,0.0,0.0,0.03333333333333333,0.0,14.866666666666667,1.1888888888888889,2.2333333333333334,10.222222222222221,0.21944444444444444,0.054473797807131144,0.0037037037037037034,0.16432746266079598,0.15323275489942156,0,0.0,0.0,0.0
